#  Principal QN n  Azimuthal QN l
#               1               0
# Electron Energy Probability dst
  0.22532420E+04  0.45853855E-12
  0.23560703E+04  0.38749056E-12
  0.24635911E+04  0.32695639E-12
  0.25760188E+04  0.27550404E-12
  0.26935771E+04  0.23174668E-12
  0.28165003E+04  0.19471182E-12
  0.29450332E+04  0.16329206E-12
  0.30794318E+04  0.13677566E-12
  0.32199637E+04  0.11437710E-12
  0.33669090E+04  0.95538549E-13
  0.35205601E+04  0.79688622E-13
  0.36812233E+04  0.66392741E-13
  0.38492184E+04  0.55229000E-13
  0.40248800E+04  0.45889515E-13
  0.42085582E+04  0.38084664E-13
  0.44006186E+04  0.31572952E-13
  0.46014438E+04  0.26120841E-13
  0.48114338E+04  0.21581349E-13
  0.50310068E+04  0.17814099E-13
  0.52606002E+04  0.14685558E-13
  0.55006712E+04  0.12090624E-13
  0.57516981E+04  0.99449115E-14
  0.60141807E+04  0.81695221E-14
  0.62886419E+04  0.66983235E-14
  0.65756283E+04  0.54846592E-14
  0.68757115E+04  0.44848474E-14
  0.71894893E+04  0.36636819E-14
  0.75175865E+04  0.29942907E-14
  0.78606566E+04  0.24410043E-14
  0.82193830E+04  0.19835035E-14
  0.85944801E+04  0.16107793E-14
  0.89866950E+04  0.13066824E-14
  0.93968089E+04  0.10600241E-14
  0.98256386E+04  0.85829105E-15
  0.10274038E+05  0.69303894E-15
  0.10742901E+05  0.55922257E-15
  0.11233160E+05  0.45022903E-15
  0.11745793E+05  0.36270593E-15
  0.12281820E+05  0.29138621E-15
  0.12842310E+05  0.23434368E-15
  0.13428377E+05  0.18788234E-15
  0.14041190E+05  0.15042734E-15
  0.14681969E+05  0.12020140E-15
  0.15351991E+05  0.95955649E-16
  0.16052589E+05  0.76469905E-16
  0.16785160E+05  0.61181334E-16
  0.17551162E+05  0.48794867E-16
  0.18352121E+05  0.38822358E-16
  0.19189633E+05  0.30838742E-16
  0.20065365E+05  0.24467806E-16
  0.20981061E+05  0.19430938E-16
  0.21938546E+05  0.15403085E-16
  0.22939727E+05  0.12301979E-16
  0.23986596E+05  0.97050342E-17
  0.25081241E+05  0.76902039E-17
  0.26225840E+05  0.60394593E-17
  0.27422674E+05  0.47611387E-17
  0.28674126E+05  0.37630160E-17
  0.29982690E+05  0.29576138E-17
  0.31350970E+05  0.23417748E-17
  0.32781693E+05  0.18343967E-17
  0.34277707E+05  0.14439177E-17
  0.35841994E+05  0.11370501E-17
  0.37477667E+05  0.88141296E-18
  0.39187986E+05  0.69253002E-18
  0.40976356E+05  0.54260519E-18
  0.42846340E+05  0.43412958E-18
  0.44801661E+05  0.33388864E-18
  0.46846215E+05  0.25970375E-18
  0.48984074E+05  0.20146709E-18
  0.51219495E+05  0.15728651E-18
  0.53556932E+05  0.12412326E-18
  0.56001038E+05  0.96861777E-19
  0.58556683E+05  0.74526066E-19
  0.61228957E+05  0.57008471E-19
  0.64023182E+05  0.45207550E-19
  0.66944923E+05  0.34628615E-19
  0.70000000E+05  0.26817651E-19
  Principal QN n  Azimuthal QN l
               5               0
 Electron Energy Probability dst
  0.10000000E+01  0.49376553E-09
  0.10456357E+01  0.48510364E-09
  0.10933540E+01  0.47620618E-09
  0.11432499E+01  0.46707432E-09
  0.11954229E+01  0.45770995E-09
  0.12499768E+01  0.44811576E-09
  0.13070204E+01  0.43829524E-09
  0.13666671E+01  0.42825269E-09
  0.14290359E+01  0.41799325E-09
  0.14942509E+01  0.40752327E-09
  0.15624421E+01  0.39685129E-09
  0.16337452E+01  0.38598736E-09
  0.17083022E+01  0.37494285E-09
  0.17862617E+01  0.36373045E-09
  0.18677790E+01  0.35236418E-09
  0.19530164E+01  0.34085936E-09
  0.20421436E+01  0.32923246E-09
  0.21353382E+01  0.31750160E-09
  0.22327858E+01  0.30568761E-09
  0.23346805E+01  0.29381292E-09
  0.24412252E+01  0.28190117E-09
  0.25526322E+01  0.26997691E-09
  0.26691232E+01  0.25806528E-09
  0.27909305E+01  0.24619157E-09
  0.29182965E+01  0.23438365E-09
  0.30514749E+01  0.22267420E-09
  0.31907310E+01  0.21109677E-09
  0.33363422E+01  0.19968482E-09
  0.34885984E+01  0.18847088E-09
  0.36478030E+01  0.17748578E-09
  0.38142729E+01  0.16676310E-09
  0.39883398E+01  0.15634128E-09
  0.41703504E+01  0.14625711E-09
  0.43606672E+01  0.13654393E-09
  0.45596692E+01  0.12723001E-09
  0.47677528E+01  0.11834334E-09
  0.49853324E+01  0.10992113E-09
  0.52128414E+01  0.10199760E-09
  0.54507329E+01  0.94599957E-10
  0.56994808E+01  0.87746501E-10
  0.59595804E+01  0.81457059E-10
  0.62315499E+01  0.75753959E-10
  0.65159309E+01  0.70648899E-10
  0.68132898E+01  0.66150874E-10
  0.71242189E+01  0.62271698E-10
  0.74493374E+01  0.59011660E-10
  0.77892930E+01  0.56369496E-10
  0.81447626E+01  0.54336476E-10
  0.85164544E+01  0.52894574E-10
  0.89051085E+01  0.52035235E-10
  0.93114992E+01  0.51737925E-10
  0.97364357E+01  0.51966192E-10
  0.10180765E+02  0.52694999E-10
  0.10645371E+02  0.53895565E-10
  0.11131179E+02  0.55520302E-10
  0.11639158E+02  0.57525321E-10
  0.12170319E+02  0.59873817E-10
  0.12725720E+02  0.62512318E-10
  0.13306467E+02  0.65387969E-10
  0.13913716E+02  0.68456411E-10
  0.14548678E+02  0.71659696E-10
  0.15212617E+02  0.74945002E-10
  0.15906855E+02  0.78266046E-10
  0.16632775E+02  0.81567715E-10
  0.17391823E+02  0.84804222E-10
  0.18185510E+02  0.87929562E-10
  0.19015418E+02  0.90897968E-10
  0.19883200E+02  0.93673447E-10
  0.20790583E+02  0.96219105E-10
  0.21739375E+02  0.98504326E-10
  0.22731466E+02  0.10050137E-09
  0.23768832E+02  0.10218706E-09
  0.24853539E+02  0.10354404E-09
  0.25987747E+02  0.10455960E-09
  0.27173715E+02  0.10522685E-09
  0.28413806E+02  0.10554026E-09
  0.29710489E+02  0.10549929E-09
  0.31066348E+02  0.10511205E-09
  0.32484081E+02  0.10438628E-09
  0.33966514E+02  0.10333322E-09
  0.35516599E+02  0.10196944E-09
  0.37137423E+02  0.10031361E-09
  0.38832214E+02  0.98387061E-10
  0.40604349E+02  0.96213703E-10
  0.42457356E+02  0.93819125E-10
  0.44394926E+02  0.91222935E-10
  0.46420918E+02  0.88451526E-10
  0.48539368E+02  0.85537025E-10
  0.50754495E+02  0.82496680E-10
  0.53070711E+02  0.79356284E-10
  0.55492628E+02  0.76152938E-10
  0.58025072E+02  0.72889002E-10
  0.60673085E+02  0.69601534E-10
  0.63441942E+02  0.66316679E-10
  0.66337158E+02  0.63037742E-10
  0.69364499E+02  0.59790426E-10
  0.72529995E+02  0.56575775E-10
  0.75839950E+02  0.53434803E-10
  0.79300958E+02  0.50352989E-10
  0.82919910E+02  0.47357173E-10
  0.86704016E+02  0.44453442E-10
  0.90660813E+02  0.41647003E-10
  0.94798180E+02  0.38943650E-10
  0.99124359E+02  0.36352566E-10
  0.10364797E+03  0.33872309E-10
  0.10837801E+03  0.31502267E-10
  0.11332391E+03  0.29260168E-10
  0.11849553E+03  0.27130302E-10
  0.12390315E+03  0.25106684E-10
  0.12955756E+03  0.23206112E-10
  0.13547000E+03  0.21408726E-10
  0.14165227E+03  0.19741070E-10
  0.14811666E+03  0.18158986E-10
  0.15487607E+03  0.16691783E-10
  0.16194394E+03  0.15326201E-10
  0.16933436E+03  0.14050139E-10
  0.17706205E+03  0.12862284E-10
  0.18514240E+03  0.11766032E-10
  0.19359150E+03  0.10744660E-10
  0.20242617E+03  0.97948305E-11
  0.21166403E+03  0.89179712E-11
  0.22132346E+03  0.81139877E-11
  0.23142371E+03  0.73815136E-11
  0.24198488E+03  0.67166757E-11
  0.25302803E+03  0.61122885E-11
  0.26457513E+03  0.55570767E-11
  0.27664920E+03  0.50405589E-11
  0.28927427E+03  0.45624568E-11
  0.30247550E+03  0.41234026E-11
  0.31627917E+03  0.37229633E-11
  0.33071278E+03  0.33593483E-11
  0.34580508E+03  0.30290602E-11
  0.36158613E+03  0.27274173E-11
  0.37808736E+03  0.24531615E-11
  0.39534163E+03  0.22059883E-11
  0.41338331E+03  0.19846647E-11
  0.43224834E+03  0.17867873E-11
  0.45197428E+03  0.16084989E-11
  0.47260044E+03  0.14452953E-11
  0.49416788E+03  0.12962299E-11
  0.51671956E+03  0.11612212E-11
  0.54030041E+03  0.10397238E-11
  0.56495738E+03  0.93060737E-12
  0.59073959E+03  0.83218944E-12
  0.61769839E+03  0.74365681E-12
  0.64588748E+03  0.66462550E-12
  0.67536299E+03  0.59431419E-12
  0.70618363E+03  0.53143740E-12
  0.73841080E+03  0.47455157E-12
  0.77210867E+03  0.42330061E-12
  0.80734438E+03  0.37744185E-12
  0.84418808E+03  0.33649322E-12
  0.88271317E+03  0.29976298E-12
  0.92299639E+03  0.26690775E-12
  0.96511795E+03  0.23768891E-12
  0.10091618E+04  0.21168599E-12
  0.10552155E+04  0.18835769E-12
  0.11033710E+04  0.16748616E-12
  0.11537241E+04  0.14890419E-12
  0.12063751E+04  0.13232691E-12
  0.12614288E+04  0.11749692E-12
  0.13189950E+04  0.10430314E-12
  0.13791882E+04  0.92574833E-13
  0.14421284E+04  0.82101473E-13
  0.15079409E+04  0.72785071E-13
  0.15767568E+04  0.64513405E-13
  0.16487131E+04  0.57137925E-13
  0.17239533E+04  0.50581068E-13
  0.18026270E+04  0.44760184E-13
  0.18848911E+04  0.39574536E-13
  0.19709094E+04  0.34974361E-13
  0.20608532E+04  0.30899211E-13
  0.21549016E+04  0.27287111E-13
  0.22532420E+04  0.24093316E-13
  0.23560703E+04  0.21257780E-13
  0.24635911E+04  0.18744301E-13
  0.25760188E+04  0.16521142E-13
  0.26935771E+04  0.14555430E-13
  0.28165003E+04  0.12821083E-13
  0.29450332E+04  0.11287256E-13
  0.30794318E+04  0.99345523E-14
  0.32199637E+04  0.87405208E-14
  0.33669090E+04  0.76873144E-14
  0.35205601E+04  0.67555132E-14
  0.36812233E+04  0.59338466E-14
  0.38492184E+04  0.52125420E-14
  0.40248800E+04  0.45787919E-14
  0.42085582E+04  0.40175352E-14
  0.44006186E+04  0.35227190E-14
  0.46014438E+04  0.30895453E-14
  0.48114338E+04  0.27098705E-14
  0.50310068E+04  0.23754546E-14
  0.52606002E+04  0.20808181E-14
  0.55006712E+04  0.18218621E-14
  0.57516981E+04  0.15949472E-14
  0.60141807E+04  0.13952647E-14
  0.62886419E+04  0.12195894E-14
  0.65756283E+04  0.10668579E-14
  0.68757115E+04  0.93281775E-15
  0.71894893E+04  0.81452877E-15
  0.75175865E+04  0.71161768E-15
  0.78606566E+04  0.62134124E-15
  0.82193830E+04  0.54183072E-15
  0.85944801E+04  0.47230485E-15
  0.89866950E+04  0.41177347E-15
  0.93968089E+04  0.35863836E-15
  0.98256386E+04  0.31212632E-15
  0.10274038E+05  0.27157214E-15
  0.10742901E+05  0.23615360E-15
  0.11233160E+05  0.20532635E-15
  0.11745793E+05  0.17833194E-15
  0.12281820E+05  0.15481230E-15
  0.12842310E+05  0.13437718E-15
  0.13428377E+05  0.11644567E-15
  0.14041190E+05  0.10084875E-15
  0.14681969E+05  0.87367755E-16
  0.15351991E+05  0.75523971E-16
  0.16052589E+05  0.65296523E-16
  0.16785160E+05  0.56322379E-16
  0.17551162E+05  0.48642411E-16
  0.18352121E+05  0.41976979E-16
  0.19189633E+05  0.36144406E-16
  0.20065365E+05  0.31123500E-16
  0.20981061E+05  0.26789516E-16
  0.21938546E+05  0.23045536E-16
  0.22939727E+05  0.19827516E-16
  0.23986596E+05  0.17003127E-16
  0.25081241E+05  0.14595166E-16
  0.26225840E+05  0.12528379E-16
  0.27422674E+05  0.10741718E-16
  0.28674126E+05  0.92024035E-17
  0.29982690E+05  0.78626897E-17
  0.31350970E+05  0.67334947E-17
  0.32781693E+05  0.57492148E-17
  0.34277707E+05  0.49213905E-17
  0.35841994E+05  0.41861146E-17
  0.37477667E+05  0.35755951E-17
  0.39187986E+05  0.30399961E-17
  0.40976356E+05  0.25900797E-17
  0.42846340E+05  0.22045815E-17
  0.44801661E+05  0.18667092E-17
  0.46846215E+05  0.15934760E-17
  0.48984074E+05  0.13420332E-17
  0.51219495E+05  0.11469111E-17
  0.53556932E+05  0.96167351E-18
  0.56001038E+05  0.82260754E-18
  0.58556683E+05  0.68754727E-18
  0.61228957E+05  0.58698551E-18
  0.64023182E+05  0.49017019E-18
  0.66944923E+05  0.41700322E-18
  0.70000000E+05  0.34800293E-18
  Principal QN n  Azimuthal QN l
               5               1
 Electron Energy Probability dst
  0.10000000E+01  0.51731180E-06
  0.10456357E+01  0.51034044E-06
  0.10933540E+01  0.50312696E-06
  0.11432499E+01  0.49566886E-06
  0.11954229E+01  0.48796456E-06
  0.12499768E+01  0.48001328E-06
  0.13070204E+01  0.47181414E-06
  0.13666671E+01  0.46336676E-06
  0.14290359E+01  0.45467175E-06
  0.14942509E+01  0.44573062E-06
  0.15624421E+01  0.43654599E-06
  0.16337452E+01  0.42712187E-06
  0.17083022E+01  0.41746392E-06
  0.17862617E+01  0.40757965E-06
  0.18677790E+01  0.39747845E-06
  0.19530164E+01  0.38717122E-06
  0.20421436E+01  0.37667054E-06
  0.21353382E+01  0.36598886E-06
  0.22327858E+01  0.35513914E-06
  0.23346805E+01  0.34413592E-06
  0.24412252E+01  0.33299507E-06
  0.25526322E+01  0.32173439E-06
  0.26691232E+01  0.31037584E-06
  0.27909305E+01  0.29894416E-06
  0.29182965E+01  0.28746631E-06
  0.30514749E+01  0.27596958E-06
  0.31907310E+01  0.26447849E-06
  0.33363422E+01  0.25301605E-06
  0.34885984E+01  0.24160472E-06
  0.36478030E+01  0.23026772E-06
  0.38142729E+01  0.21903433E-06
  0.39883398E+01  0.20793556E-06
  0.41703504E+01  0.19700173E-06
  0.43606672E+01  0.18626126E-06
  0.45596692E+01  0.17573960E-06
  0.47677528E+01  0.16545802E-06
  0.49853324E+01  0.15543557E-06
  0.52128414E+01  0.14569580E-06
  0.54507329E+01  0.13625870E-06
  0.56994808E+01  0.12713960E-06
  0.59595804E+01  0.11835717E-06
  0.62315499E+01  0.10992552E-06
  0.65159309E+01  0.10185293E-06
  0.68132898E+01  0.94149517E-07
  0.71242189E+01  0.86821584E-07
  0.74493374E+01  0.79872606E-07
  0.77892930E+01  0.73302712E-07
  0.81447626E+01  0.67110209E-07
  0.85164544E+01  0.61293185E-07
  0.89051085E+01  0.55845381E-07
  0.93114992E+01  0.50756788E-07
  0.97364357E+01  0.46020595E-07
  0.10180765E+02  0.41625053E-07
  0.10645371E+02  0.37559458E-07
  0.11131179E+02  0.33809466E-07
  0.11639158E+02  0.30361720E-07
  0.12170319E+02  0.27201178E-07
  0.12725720E+02  0.24313192E-07
  0.13306467E+02  0.21681491E-07
  0.13913716E+02  0.19290866E-07
  0.14548678E+02  0.17125082E-07
  0.15212617E+02  0.15169128E-07
  0.15906855E+02  0.13407228E-07
  0.16632775E+02  0.11824868E-07
  0.17391823E+02  0.10407636E-07
  0.18185510E+02  0.91414174E-08
  0.19015418E+02  0.80134679E-08
  0.19883200E+02  0.70109237E-08
  0.20790583E+02  0.61226576E-08
  0.21739375E+02  0.53376941E-08
  0.22731466E+02  0.46454327E-08
  0.23768832E+02  0.40366269E-08
  0.24853539E+02  0.35024686E-08
  0.25987747E+02  0.30348273E-08
  0.27173715E+02  0.26265036E-08
  0.28413806E+02  0.22706915E-08
  0.29710489E+02  0.19613164E-08
  0.31066348E+02  0.16928921E-08
  0.32484081E+02  0.14604798E-08
  0.33966514E+02  0.12596356E-08
  0.35516599E+02  0.10863704E-08
  0.37137423E+02  0.93716976E-09
  0.38832214E+02  0.80890906E-09
  0.40604349E+02  0.69875764E-09
  0.42457356E+02  0.60434756E-09
  0.44394926E+02  0.52346249E-09
  0.46420918E+02  0.45425655E-09
  0.48539368E+02  0.39508553E-09
  0.50754495E+02  0.34450616E-09
  0.53070711E+02  0.30128130E-09
  0.55492628E+02  0.26430548E-09
  0.58025072E+02  0.23267094E-09
  0.60673085E+02  0.20560953E-09
  0.63441942E+02  0.18234988E-09
  0.66337158E+02  0.16242283E-09
  0.69364499E+02  0.14517336E-09
  0.72529995E+02  0.13031417E-09
  0.75839950E+02  0.11741355E-09
  0.79300958E+02  0.10616502E-09
  0.82919910E+02  0.96346487E-10
  0.86704016E+02  0.87683005E-10
  0.90660813E+02  0.80027225E-10
  0.94798180E+02  0.73204066E-10
  0.99124359E+02  0.67094645E-10
  0.10364797E+03  0.61638084E-10
  0.10837801E+03  0.56784514E-10
  0.11332391E+03  0.52483169E-10
  0.11849553E+03  0.48651747E-10
  0.12390315E+03  0.45168408E-10
  0.12955756E+03  0.41892757E-10
  0.13547000E+03  0.38774156E-10
  0.14165227E+03  0.35819857E-10
  0.14811666E+03  0.33039067E-10
  0.15487607E+03  0.30437716E-10
  0.16194394E+03  0.28017414E-10
  0.16933436E+03  0.25774188E-10
  0.17706205E+03  0.23696983E-10
  0.18514240E+03  0.21767754E-10
  0.19359150E+03  0.19980944E-10
  0.20242617E+03  0.18340168E-10
  0.21166403E+03  0.16845711E-10
  0.22132346E+03  0.15493312E-10
  0.23142371E+03  0.14272975E-10
  0.24198488E+03  0.13167534E-10
  0.25302803E+03  0.12150962E-10
  0.26457513E+03  0.11189200E-10
  0.27664920E+03  0.10269371E-10
  0.28927427E+03  0.93953873E-11
  0.30247550E+03  0.85710281E-11
  0.31627917E+03  0.77994692E-11
  0.33071278E+03  0.70830496E-11
  0.34580508E+03  0.64229897E-11
  0.36158613E+03  0.58193076E-11
  0.37808736E+03  0.52718119E-11
  0.39534163E+03  0.47790961E-11
  0.41338331E+03  0.43376314E-11
  0.43224834E+03  0.39412348E-11
  0.45197428E+03  0.35804386E-11
  0.47260044E+03  0.32445084E-11
  0.49416788E+03  0.29316854E-11
  0.51671956E+03  0.26427751E-11
  0.54030041E+03  0.23780470E-11
  0.56495738E+03  0.21370779E-11
  0.59073959E+03  0.19187035E-11
  0.61769839E+03  0.17220576E-11
  0.64588748E+03  0.15461165E-11
  0.67536299E+03  0.13889173E-11
  0.70618363E+03  0.12473225E-11
  0.73841080E+03  0.11178939E-11
  0.77210867E+03  0.99999077E-12
  0.80734438E+03  0.89339154E-12
  0.84418808E+03  0.79745454E-12
  0.88271317E+03  0.71114273E-12
  0.92299639E+03  0.63383014E-12
  0.96511795E+03  0.56491161E-12
  0.10091618E+04  0.50334337E-12
  0.10552155E+04  0.44780495E-12
  0.11033710E+04  0.39783192E-12
  0.11537241E+04  0.35313344E-12
  0.12063751E+04  0.31317422E-12
  0.12614288E+04  0.27744084E-12
  0.13189950E+04  0.24565759E-12
  0.13791882E+04  0.21738972E-12
  0.14421284E+04  0.19210990E-12
  0.15079409E+04  0.16959533E-12
  0.15767568E+04  0.14960263E-12
  0.16487131E+04  0.13180271E-12
  0.17239533E+04  0.11601499E-12
  0.18026270E+04  0.10203835E-12
  0.18848911E+04  0.89625982E-13
  0.19709094E+04  0.78650022E-13
  0.20608532E+04  0.68953600E-13
  0.21549016E+04  0.60382415E-13
  0.22532420E+04  0.52837228E-13
  0.23560703E+04  0.46183354E-13
  0.24635911E+04  0.40329825E-13
  0.25760188E+04  0.35187392E-13
  0.26935771E+04  0.30668563E-13
  0.28165003E+04  0.26712017E-13
  0.29450332E+04  0.23243554E-13
  0.30794318E+04  0.20207564E-13
  0.32199637E+04  0.17540439E-13
  0.33669090E+04  0.15207692E-13
  0.35205601E+04  0.13177191E-13
  0.36812233E+04  0.11413086E-13
  0.38492184E+04  0.98726448E-14
  0.40248800E+04  0.85305494E-14
  0.42085582E+04  0.73657805E-14
  0.44006186E+04  0.63562261E-14
  0.46014438E+04  0.54782091E-14
  0.48114338E+04  0.47167959E-14
  0.50310068E+04  0.40575746E-14
  0.52606002E+04  0.34868358E-14
  0.55006712E+04  0.29934937E-14
  0.57516981E+04  0.25679568E-14
  0.60141807E+04  0.21999740E-14
  0.62886419E+04  0.18821042E-14
  0.65756283E+04  0.16105641E-14
  0.68757115E+04  0.13771506E-14
  0.71894893E+04  0.11753744E-14
  0.75175865E+04  0.10026401E-14
  0.78606566E+04  0.85449690E-15
  0.82193830E+04  0.72720676E-15
  0.85944801E+04  0.61816911E-15
  0.89866950E+04  0.52513132E-15
  0.93968089E+04  0.44568326E-15
  0.98256386E+04  0.37770194E-15
  0.10274038E+05  0.31966373E-15
  0.10742901E+05  0.27034698E-15
  0.11233160E+05  0.22840171E-15
  0.11745793E+05  0.19267500E-15
  0.12281820E+05  0.16238963E-15
  0.12842310E+05  0.13679818E-15
  0.13428377E+05  0.11499717E-15
  0.14041190E+05  0.96631467E-16
  0.14681969E+05  0.81156680E-16
  0.15351991E+05  0.67989735E-16
  0.16052589E+05  0.56914181E-16
  0.16785160E+05  0.47611765E-16
  0.17551162E+05  0.39819303E-16
  0.18352121E+05  0.33261285E-16
  0.19189633E+05  0.27685535E-16
  0.20065365E+05  0.23058642E-16
  0.20981061E+05  0.19212585E-16
  0.21938546E+05  0.15979703E-16
  0.22939727E+05  0.13271889E-16
  0.23986596E+05  0.11009754E-16
  0.25081241E+05  0.91442969E-17
  0.26225840E+05  0.75686548E-17
  0.27422674E+05  0.62663634E-17
  0.28674126E+05  0.51794055E-17
  0.29982690E+05  0.42817936E-17
  0.31350970E+05  0.35428840E-17
  0.32781693E+05  0.29125720E-17
  0.34277707E+05  0.24069719E-17
  0.35841994E+05  0.19707476E-17
  0.37477667E+05  0.16237095E-17
  0.39187986E+05  0.13370037E-17
  0.40976356E+05  0.10930157E-17
  0.42846340E+05  0.90370198E-18
  0.44801661E+05  0.73223298E-18
  0.46846215E+05  0.60617545E-18
  0.48984074E+05  0.48973342E-18
  0.51219495E+05  0.40429962E-18
  0.53556932E+05  0.32682448E-18
  0.56001038E+05  0.26951826E-18
  0.58556683E+05  0.21765520E-18
  0.61228957E+05  0.17780209E-18
  0.64023182E+05  0.14421266E-18
  0.66944923E+05  0.11714978E-18
  0.70000000E+05  0.95015019E-19
