# eV, DoS
7.938953690774125382e-02 2.456464574925727007e+00
7.977870130434783214e-02 2.436535678982362008e+00
8.016786570095441045e-02 2.416606783038997452e+00
8.055703009756098876e-02 2.396677887095632453e+00
8.094619449416755319e-02 2.376748991152267898e+00
8.133535889077413150e-02 2.356820095208903343e+00
8.172452328738070981e-02 2.336891199265538344e+00
8.211368768398727425e-02 2.316962303322173344e+00
8.250285208059385256e-02 2.297033407378809233e+00
8.289201647720043087e-02 2.277104511435444234e+00
8.328118087380702306e-02 2.257175615492078791e+00
8.367034527041358749e-02 2.237246719548714236e+00
8.405950966702016580e-02 2.217317823605349680e+00
8.444867406362674411e-02 2.197388927661984237e+00
8.483783846023330855e-02 2.177460031718619682e+00
8.522700285683988686e-02 2.157531135775255127e+00
8.561616725344646517e-02 2.137602239831890572e+00
8.600533165005304348e-02 2.117673343888525572e+00
8.639449604665960791e-02 2.097744447945161017e+00
8.678366044326618622e-02 2.077815552001796018e+00
8.717282483987276454e-02 2.057886656058431463e+00
8.756198923647932897e-02 2.037957760115066908e+00
8.795115363308590728e-02 2.018028864171701908e+00
8.834031802969248559e-02 1.998099968228337131e+00
8.872948242629906390e-02 1.978171072284972576e+00
8.911864682290562834e-02 1.958242176341608243e+00
8.950781121951220665e-02 1.938313280398243243e+00
8.989697561611878496e-02 1.918384384454878244e+00
9.028614001272534939e-02 1.898455488511513689e+00
9.067530440933192770e-02 1.878526592568148912e+00
9.106446880593850601e-02 1.858597696624784135e+00
9.145363320254508432e-02 2.111946715140236908e+00
9.184279759915164876e-02 2.903584009306267255e+00
9.223196199575822707e-02 3.695221303472298047e+00
9.262112639236480538e-02 4.486858597638328838e+00
9.301029078897136981e-02 5.278495891804357854e+00
9.339945518557794812e-02 1.034209213928759397e+01
9.378861958218452644e-02 1.746682778678179560e+01
9.417778397879111862e-02 2.459156343427655145e+01
9.456694837539768306e-02 2.947429491635852017e+01
9.495611277200426137e-02 3.264084409302269307e+01
9.534527716861083968e-02 3.431702540985214966e+01
9.573444156521740411e-02 3.115047623318807979e+01
9.612360596182398242e-02 2.798392705652400991e+01
9.651277035843056074e-02 2.445946366683869755e+01
9.690193475503713905e-02 1.881800013620596701e+01
9.729109915164370348e-02 1.204069405884770916e+01
9.768026354825028179e-02 7.313532159323751891e+00
9.806942794485686010e-02 3.751164335576685716e+00
9.845859234146342454e-02 1.845379438935257355e+00
9.884775673807000285e-02 1.845379438935257355e+00
9.923692113467658116e-02 1.845379438935257355e+00
9.962608553128314559e-02 1.845379438935257355e+00
1.000152499278897239e-01 1.845379438935257355e+00
1.004044143244963022e-01 1.845379438935257355e+00
1.007935787211028805e-01 1.845379438935257355e+00
1.011827431177094450e-01 1.845379438935257355e+00
1.015719075143160233e-01 1.845379438935257355e+00
1.019610719109226016e-01 1.845379438935257355e+00
1.023502363075291660e-01 1.845379438935257355e+00
1.027394007041357443e-01 1.845379438935257355e+00
1.031285651007423226e-01 1.858708886642596925e+00
1.035177294973489009e-01 2.268444686691225787e+00
1.039068938939554654e-01 2.678180486739854427e+00
1.042960582905620437e-01 3.087916286788483067e+00
1.046852226871686220e-01 3.497652086837112595e+00
1.050743870837751864e-01 3.907387886885740347e+00
1.054635514803817786e-01 9.022427875487073479e+00
1.058527158769883569e-01 7.016248013259865246e+00
1.062418802735949352e-01 5.432344840852946000e+00
1.066310446702014997e-01 5.036526193769925719e+00
1.070202090668080780e-01 4.640707546686905438e+00
1.074093734634146563e-01 4.244888899603886045e+00
1.077985378600212207e-01 3.849070252520866209e+00
1.081877022566277990e-01 3.722676507638748689e+00
1.085768666532343774e-01 3.775868954773435870e+00
1.089660310498409557e-01 3.829061401908124829e+00
1.093551954464475201e-01 3.882253849042812455e+00
1.097443598430540984e-01 3.935446296177500525e+00
1.101335242396606767e-01 3.988638743312187707e+00
1.105226886362672412e-01 4.041831190446876221e+00
1.109118530328738195e-01 4.095023637581563847e+00
1.113010174294803978e-01 4.148216084716251473e+00
1.116901818260869761e-01 4.201408531850939987e+00
1.120793462226935405e-01 4.254600978985627613e+00
1.124685106193001188e-01 4.307793426120315239e+00
1.128576750159066971e-01 4.360985873255003753e+00
1.132468394125132616e-01 4.414178320389690491e+00
1.136360038091198399e-01 4.467370767524379005e+00
1.140251682057264182e-01 4.497146909212258237e+00
1.144143326023329965e-01 4.404389408077654444e+00
1.148034969989395609e-01 4.311631906943052428e+00
1.151926613955461393e-01 4.218874405808450412e+00
1.155818257921527176e-01 4.126116904673848396e+00
1.159709901887592820e-01 4.033359403539244603e+00
1.163601545853658603e-01 3.940601902404642587e+00
