  Principal QN n  Azimuthal QN l
               1               0
 Electron Energy Probability dst
  0.71894893E+04  0.29706968E-15
  0.75175865E+04  0.23569084E-15
  0.78606566E+04  0.18640757E-15
  0.82193830E+04  0.14743448E-15
  0.85944801E+04  0.11680499E-15
  0.89866950E+04  0.92822478E-16
  0.93968089E+04  0.73455823E-16
  0.98256386E+04  0.58068877E-16
  0.10274038E+05  0.45984154E-16
  0.10742901E+05  0.36210133E-16
  0.11233160E+05  0.28548248E-16
  0.11745793E+05  0.22594624E-16
  0.12281820E+05  0.17738251E-16
  0.12842310E+05  0.14031742E-16
  0.13428377E+05  0.11079862E-16
  0.14041190E+05  0.86875187E-17
  0.14681969E+05  0.67777775E-17
  0.15351991E+05  0.53787782E-17
  0.16052589E+05  0.42217576E-17
  0.16785160E+05  0.33115538E-17
  0.17551162E+05  0.25725946E-17
  0.18352121E+05  0.20226038E-17
  0.19189633E+05  0.15678266E-17
  0.20065365E+05  0.12151255E-17
  0.20981061E+05  0.95708671E-18
  0.21938546E+05  0.73962281E-18
  0.22939727E+05  0.57223596E-18
  0.23986596E+05  0.45123960E-18
  0.25081241E+05  0.34781632E-18
  0.26225840E+05  0.26318458E-18
  0.27422674E+05  0.20854152E-18
  0.28674126E+05  0.15955246E-18
  0.29982690E+05  0.12038460E-18
  0.31350970E+05  0.94319895E-19
  0.32781693E+05  0.71924232E-19
  0.34277707E+05  0.56358878E-19
  0.35841994E+05  0.43676211E-19
  0.37477667E+05  0.33199675E-19
  0.39187986E+05  0.25349509E-19
  0.40976356E+05  0.19535813E-19
  0.42846340E+05  0.15750998E-19
  0.44801661E+05  0.11360838E-19
  0.46846215E+05  0.86181175E-20
  0.48984074E+05  0.67987102E-20
  0.51219495E+05  0.53852186E-20
  0.53556932E+05  0.41397066E-20
  0.56001038E+05  0.30223340E-20
  0.58556683E+05  0.22750840E-20
  0.61228957E+05  0.17166023E-20
  0.64023182E+05  0.14329060E-20
  0.66944923E+05  0.10356072E-20
  0.70000000E+05  0.76879107E-21
  Principal QN n  Azimuthal QN l
               4               0
 Electron Energy Probability dst
  0.10000000E+01  0.94468613E-09
  0.10456357E+01  0.91626074E-09
  0.10933540E+01  0.88734441E-09
  0.11432499E+01  0.85796737E-09
  0.11954229E+01  0.82816288E-09
  0.12499768E+01  0.79796713E-09
  0.13070204E+01  0.76741980E-09
  0.13666671E+01  0.73656763E-09
  0.14290359E+01  0.70546201E-09
  0.14942509E+01  0.67415755E-09
  0.15624421E+01  0.64271157E-09
  0.16337452E+01  0.61118341E-09
  0.17083022E+01  0.57963348E-09
  0.17862617E+01  0.54812691E-09
  0.18677790E+01  0.51674148E-09
  0.19530164E+01  0.48555872E-09
  0.20421436E+01  0.45466101E-09
  0.21353382E+01  0.42412993E-09
  0.22327858E+01  0.39404427E-09
  0.23346805E+01  0.36448744E-09
  0.24412252E+01  0.33555770E-09
  0.25526322E+01  0.30735236E-09
  0.26691232E+01  0.27996303E-09
  0.27909305E+01  0.25347197E-09
  0.29182965E+01  0.22795723E-09
  0.30514749E+01  0.20351730E-09
  0.31907310E+01  0.18024761E-09
  0.33363422E+01  0.15822896E-09
  0.34885984E+01  0.13752230E-09
  0.36478030E+01  0.11819130E-09
  0.38142729E+01  0.10031989E-09
  0.39883398E+01  0.83973936E-10
  0.41703504E+01  0.69190814E-10
  0.43606672E+01  0.55993166E-10
  0.45596692E+01  0.44431997E-10
  0.47677528E+01  0.34538802E-10
  0.49853324E+01  0.26306593E-10
  0.52128414E+01  0.19716495E-10
  0.54507329E+01  0.14779953E-10
  0.56994808E+01  0.11477612E-10
  0.59595804E+01  0.97464376E-11
  0.62315499E+01  0.95360516E-11
  0.65159309E+01  0.10792794E-10
  0.68132898E+01  0.13432577E-10
  0.71242189E+01  0.17377447E-10
  0.74493374E+01  0.22522772E-10
  0.77892930E+01  0.28767868E-10
  0.81447626E+01  0.35989002E-10
  0.85164544E+01  0.44078763E-10
  0.89051085E+01  0.52902655E-10
  0.93114992E+01  0.62322567E-10
  0.97364357E+01  0.72220707E-10
  0.10180765E+02  0.82448039E-10
  0.10645371E+02  0.92874521E-10
  0.11131179E+02  0.10337556E-09
  0.11639158E+02  0.11381336E-09
  0.12170319E+02  0.12407367E-09
  0.12725720E+02  0.13403242E-09
  0.13306467E+02  0.14358340E-09
  0.13913716E+02  0.15263017E-09
  0.14548678E+02  0.16108213E-09
  0.15212617E+02  0.16886328E-09
  0.15906855E+02  0.17590446E-09
  0.16632775E+02  0.18215328E-09
  0.17391823E+02  0.18756731E-09
  0.18185510E+02  0.19211617E-09
  0.19015418E+02  0.19578178E-09
  0.19883200E+02  0.19855648E-09
  0.20790583E+02  0.20044509E-09
  0.21739375E+02  0.20146073E-09
  0.22731466E+02  0.20162673E-09
  0.23768832E+02  0.20097470E-09
  0.24853539E+02  0.19954120E-09
  0.25987747E+02  0.19737174E-09
  0.27173715E+02  0.19451776E-09
  0.28413806E+02  0.19102889E-09
  0.29710489E+02  0.18696916E-09
  0.31066348E+02  0.18240257E-09
  0.32484081E+02  0.17737498E-09
  0.33966514E+02  0.17195522E-09
  0.35516599E+02  0.16620532E-09
  0.37137423E+02  0.16018856E-09
  0.38832214E+02  0.15397036E-09
  0.40604349E+02  0.14758978E-09
  0.42457356E+02  0.14110210E-09
  0.44394926E+02  0.13456542E-09
  0.46420918E+02  0.12801568E-09
  0.48539368E+02  0.12149238E-09
  0.50754495E+02  0.11504719E-09
  0.53070711E+02  0.10869456E-09
  0.55492628E+02  0.10247525E-09
  0.58025072E+02  0.96418492E-10
  0.60673085E+02  0.90521934E-10
  0.63441942E+02  0.84845217E-10
  0.66337158E+02  0.79342557E-10
  0.69364499E+02  0.74068663E-10
  0.72529995E+02  0.69044483E-10
  0.75839950E+02  0.64227801E-10
  0.79300958E+02  0.59667617E-10
  0.82919910E+02  0.55320634E-10
  0.86704016E+02  0.51218961E-10
  0.90660813E+02  0.47352571E-10
  0.94798180E+02  0.43707460E-10
  0.99124359E+02  0.40287679E-10
  0.10364797E+03  0.37084508E-10
  0.10837801E+03  0.34086892E-10
  0.11332391E+03  0.31292615E-10
  0.11849553E+03  0.28694057E-10
  0.12390315E+03  0.26286468E-10
  0.12955756E+03  0.24060505E-10
  0.13547000E+03  0.21997757E-10
  0.14165227E+03  0.20074421E-10
  0.14811666E+03  0.18287014E-10
  0.15487607E+03  0.16637939E-10
  0.16194394E+03  0.15125825E-10
  0.16933436E+03  0.13744480E-10
  0.17706205E+03  0.12481647E-10
  0.18514240E+03  0.11317908E-10
  0.19359150E+03  0.10240367E-10
  0.20242617E+03  0.92510720E-11
  0.21166403E+03  0.83513998E-11
  0.22132346E+03  0.75403246E-11
  0.23142371E+03  0.68137615E-11
  0.24198488E+03  0.61637822E-11
  0.25302803E+03  0.55776829E-11
  0.26457513E+03  0.50383219E-11
  0.27664920E+03  0.45388654E-11
  0.28927427E+03  0.40804346E-11
  0.30247550E+03  0.36633573E-11
  0.31627917E+03  0.32867572E-11
  0.33071278E+03  0.29482313E-11
  0.34580508E+03  0.26434657E-11
  0.36158613E+03  0.23668547E-11
  0.37808736E+03  0.21168123E-11
  0.39534163E+03  0.18929669E-11
  0.41338331E+03  0.16940347E-11
  0.43224834E+03  0.15175834E-11
  0.45197428E+03  0.13597556E-11
  0.47260044E+03  0.12160620E-11
  0.49416788E+03  0.10855057E-11
  0.51671956E+03  0.96794594E-12
  0.54030041E+03  0.86279686E-12
  0.56495738E+03  0.76891344E-12
  0.59073959E+03  0.68462687E-12
  0.61769839E+03  0.60913317E-12
  0.64588748E+03  0.54207020E-12
  0.67536299E+03  0.48271941E-12
  0.70618363E+03  0.42990959E-12
  0.73841080E+03  0.38232835E-12
  0.77210867E+03  0.33964179E-12
  0.80734438E+03  0.30161994E-12
  0.84418808E+03  0.26782059E-12
  0.88271317E+03  0.23761671E-12
  0.92299639E+03  0.21069700E-12
  0.96511795E+03  0.18684892E-12
  0.10091618E+04  0.16570359E-12
  0.10552155E+04  0.14678926E-12
  0.11033710E+04  0.12991806E-12
  0.11537241E+04  0.11494969E-12
  0.12063751E+04  0.10164597E-12
  0.12614288E+04  0.89791660E-13
  0.13189950E+04  0.79293442E-13
  0.13791882E+04  0.70008561E-13
  0.14421284E+04  0.61760083E-13
  0.15079409E+04  0.54459905E-13
  0.15767568E+04  0.48005571E-13
  0.16487131E+04  0.42265548E-13
  0.17239533E+04  0.37180886E-13
  0.18026270E+04  0.32695509E-13
  0.18848911E+04  0.28735986E-13
  0.19709094E+04  0.25251625E-13
  0.20608532E+04  0.22175797E-13
  0.21549016E+04  0.19449153E-13
  0.22532420E+04  0.17044702E-13
  0.23560703E+04  0.14926276E-13
  0.24635911E+04  0.13066851E-13
  0.25760188E+04  0.11437228E-13
  0.26935771E+04  0.10006906E-13
  0.28165003E+04  0.87507132E-14
  0.29450332E+04  0.76412234E-14
  0.30794318E+04  0.66676644E-14
  0.32199637E+04  0.58183435E-14
  0.33669090E+04  0.50771312E-14
  0.35205601E+04  0.44235958E-14
  0.36812233E+04  0.38490342E-14
  0.38492184E+04  0.33487210E-14
  0.40248800E+04  0.29136551E-14
  0.42085582E+04  0.25321337E-14
  0.44006186E+04  0.21990897E-14
  0.46014438E+04  0.19102430E-14
  0.48114338E+04  0.16585706E-14
  0.50310068E+04  0.14379144E-14
  0.52606002E+04  0.12458947E-14
  0.55006712E+04  0.10793284E-14
  0.57516981E+04  0.93422736E-15
  0.60141807E+04  0.80780578E-15
  0.62886419E+04  0.69794041E-15
  0.65756283E+04  0.60298521E-15
  0.68757115E+04  0.52065521E-15
  0.71894893E+04  0.44907942E-15
  0.75175865E+04  0.38721274E-15
  0.78606566E+04  0.33380456E-15
  0.82193830E+04  0.28742142E-15
  0.85944801E+04  0.24709934E-15
  0.89866950E+04  0.21259102E-15
  0.93968089E+04  0.18276593E-15
  0.98256386E+04  0.15688119E-15
  0.10274038E+05  0.13458835E-15
  0.10742901E+05  0.11545210E-15
  0.11233160E+05  0.98942832E-16
  0.11745793E+05  0.84776845E-16
  0.12281820E+05  0.72547665E-16
  0.12842310E+05  0.62027841E-16
  0.13428377E+05  0.53017398E-16
  0.14041190E+05  0.45311343E-16
  0.14681969E+05  0.38671281E-16
  0.15351991E+05  0.32994173E-16
  0.16052589E+05  0.28145706E-16
  0.16785160E+05  0.23937461E-16
  0.17551162E+05  0.20404978E-16
  0.18352121E+05  0.17345295E-16
  0.19189633E+05  0.14737172E-16
  0.20065365E+05  0.12524176E-16
  0.20981061E+05  0.10634677E-16
  0.21938546E+05  0.90218746E-17
  0.22939727E+05  0.76361240E-17
  0.23986596E+05  0.64646912E-17
  0.25081241E+05  0.54728033E-17
  0.26225840E+05  0.46243672E-17
  0.27422674E+05  0.39118202E-17
  0.28674126E+05  0.32926560E-17
  0.29982690E+05  0.27814101E-17
  0.31350970E+05  0.23439936E-17
  0.32781693E+05  0.19751371E-17
  0.34277707E+05  0.16642114E-17
  0.35841994E+05  0.13936803E-17
  0.37477667E+05  0.11766140E-17
  0.39187986E+05  0.98190716E-18
  0.40976356E+05  0.82932598E-18
  0.42846340E+05  0.69208657E-18
  0.44801661E+05  0.58030593E-18
  0.46846215E+05  0.48551826E-18
  0.48984074E+05  0.40684579E-18
  0.51219495E+05  0.34077893E-18
  0.53556932E+05  0.28249371E-18
  0.56001038E+05  0.23798736E-18
  0.58556683E+05  0.19626404E-18
  0.61228957E+05  0.16538199E-18
  0.64023182E+05  0.13600202E-18
  0.66944923E+05  0.11463626E-18
  0.70000000E+05  0.94057710E-19
  Principal QN n  Azimuthal QN l
               4               1
 Electron Energy Probability dst
  0.10000000E+01  0.22472284E-06
  0.10456357E+01  0.22048286E-06
  0.10933540E+01  0.21614502E-06
  0.11432499E+01  0.21171160E-06
  0.11954229E+01  0.20718466E-06
  0.12499768E+01  0.20256654E-06
  0.13070204E+01  0.19785993E-06
  0.13666671E+01  0.19306793E-06
  0.14290359E+01  0.18819503E-06
  0.14942509E+01  0.18324669E-06
  0.15624421E+01  0.17822882E-06
  0.16337452E+01  0.17314775E-06
  0.17083022E+01  0.16800986E-06
  0.17862617E+01  0.16282153E-06
  0.18677790E+01  0.15758968E-06
  0.19530164E+01  0.15232213E-06
  0.20421436E+01  0.14702754E-06
  0.21353382E+01  0.14171510E-06
  0.22327858E+01  0.13639345E-06
  0.23346805E+01  0.13107106E-06
  0.24412252E+01  0.12575758E-06
  0.25526322E+01  0.12046289E-06
  0.26691232E+01  0.11519825E-06
  0.27909305E+01  0.10997551E-06
  0.29182965E+01  0.10480607E-06
  0.30514749E+01  0.99699934E-07
  0.31907310E+01  0.94666597E-07
  0.33363422E+01  0.89714459E-07
  0.34885984E+01  0.84851775E-07
  0.36478030E+01  0.80089577E-07
  0.38142729E+01  0.75438460E-07
  0.39883398E+01  0.70908083E-07
  0.41703504E+01  0.66507371E-07
  0.43606672E+01  0.62242795E-07
  0.45596692E+01  0.58121326E-07
  0.47677528E+01  0.54148836E-07
  0.49853324E+01  0.50329752E-07
  0.52128414E+01  0.46669026E-07
  0.54507329E+01  0.43168875E-07
  0.56994808E+01  0.39832822E-07
  0.59595804E+01  0.36662071E-07
  0.62315499E+01  0.33658338E-07
  0.65159309E+01  0.30821772E-07
  0.68132898E+01  0.28151210E-07
  0.71242189E+01  0.25644635E-07
  0.74493374E+01  0.23299112E-07
  0.77892930E+01  0.21111178E-07
  0.81447626E+01  0.19077178E-07
  0.85164544E+01  0.17191923E-07
  0.89051085E+01  0.15450228E-07
  0.93114992E+01  0.13845951E-07
  0.97364357E+01  0.12373526E-07
  0.10180765E+02  0.11026474E-07
  0.10645371E+02  0.97981866E-08
  0.11131179E+02  0.86819593E-08
  0.11639158E+02  0.76708576E-08
  0.12170319E+02  0.67580809E-08
  0.12725720E+02  0.59367986E-08
  0.13306467E+02  0.52002908E-08
  0.13913716E+02  0.45420662E-08
  0.14548678E+02  0.39556988E-08
  0.15212617E+02  0.34350856E-08
  0.15906855E+02  0.29744904E-08
  0.16632775E+02  0.25682919E-08
  0.17391823E+02  0.22112480E-08
  0.18185510E+02  0.18984951E-08
  0.19015418E+02  0.16254666E-08
  0.19883200E+02  0.13879951E-08
  0.20790583E+02  0.11820936E-08
  0.21739375E+02  0.10041376E-08
  0.22731466E+02  0.85096461E-09
  0.23768832E+02  0.71952622E-09
  0.24853539E+02  0.60715299E-09
  0.25987747E+02  0.51142696E-09
  0.27173715E+02  0.43016209E-09
  0.28413806E+02  0.36142561E-09
  0.29710489E+02  0.30348425E-09
  0.31066348E+02  0.25483057E-09
  0.32484081E+02  0.21412250E-09
  0.33966514E+02  0.18016000E-09
  0.35516599E+02  0.15195723E-09
  0.37137423E+02  0.12857563E-09
  0.38832214E+02  0.10929250E-09
  0.40604349E+02  0.93397667E-10
  0.42457356E+02  0.80358840E-10
  0.44394926E+02  0.69662889E-10
  0.46420918E+02  0.60917124E-10
  0.48539368E+02  0.53811594E-10
  0.50754495E+02  0.47997494E-10
  0.53070711E+02  0.43113454E-10
  0.55492628E+02  0.38990759E-10
  0.58025072E+02  0.35573903E-10
  0.60673085E+02  0.32836977E-10
  0.63441942E+02  0.30728267E-10
  0.66337158E+02  0.29162940E-10
  0.69364499E+02  0.28015369E-10
  0.72529995E+02  0.27110047E-10
  0.75839950E+02  0.26223607E-10
  0.79300958E+02  0.25231335E-10
  0.82919910E+02  0.24128286E-10
  0.86704016E+02  0.22920526E-10
  0.90660813E+02  0.21617905E-10
  0.94798180E+02  0.20234915E-10
  0.99124359E+02  0.18791689E-10
  0.10364797E+03  0.17315193E-10
  0.10837801E+03  0.15840613E-10
  0.11332391E+03  0.14412994E-10
  0.11849553E+03  0.13088660E-10
  0.12390315E+03  0.11910008E-10
  0.12955756E+03  0.10883798E-10
  0.13547000E+03  0.10010525E-10
  0.14165227E+03  0.92864189E-11
  0.14811666E+03  0.87023220E-11
  0.15487607E+03  0.82423544E-11
  0.16194394E+03  0.78823276E-11
  0.16933436E+03  0.75878701E-11
  0.17706205E+03  0.73122123E-11
  0.18514240E+03  0.69977690E-11
  0.19359150E+03  0.66210126E-11
  0.20242617E+03  0.61871170E-11
  0.21166403E+03  0.57046197E-11
  0.22132346E+03  0.51856190E-11
  0.23142371E+03  0.46465380E-11
  0.24198488E+03  0.41090224E-11
  0.25302803E+03  0.36009962E-11
  0.26457513E+03  0.31555224E-11
  0.27664920E+03  0.27858096E-11
  0.28927427E+03  0.24882417E-11
  0.30247550E+03  0.22557765E-11
  0.31627917E+03  0.20774147E-11
  0.33071278E+03  0.19372974E-11
  0.34580508E+03  0.18136404E-11
  0.36158613E+03  0.16818655E-11
  0.37808736E+03  0.15369879E-11
  0.39534163E+03  0.13830484E-11
  0.41338331E+03  0.12254781E-11
  0.43224834E+03  0.10713717E-11
  0.45197428E+03  0.92981998E-12
  0.47260044E+03  0.81004688E-12
  0.49416788E+03  0.71279895E-12
  0.51671956E+03  0.63525659E-12
  0.54030041E+03  0.57318673E-12
  0.56495738E+03  0.52062594E-12
  0.59073959E+03  0.47025825E-12
  0.61769839E+03  0.41978549E-12
  0.64588748E+03  0.37038656E-12
  0.67536299E+03  0.32358765E-12
  0.70618363E+03  0.28128891E-12
  0.73841080E+03  0.24521435E-12
  0.77210867E+03  0.21514328E-12
  0.80734438E+03  0.19008608E-12
  0.84418808E+03  0.16860667E-12
  0.88271317E+03  0.14896062E-12
  0.92299639E+03  0.13066495E-12
  0.96511795E+03  0.11392615E-12
  0.10091618E+04  0.98968700E-13
  0.10552155E+04  0.85979266E-13
  0.11033710E+04  0.74860832E-13
  0.11537241E+04  0.65336918E-13
  0.12063751E+04  0.57004232E-13
  0.12614288E+04  0.49551827E-13
  0.13189950E+04  0.42944857E-13
  0.13791882E+04  0.37146712E-13
  0.14421284E+04  0.32095743E-13
  0.15079409E+04  0.27728184E-13
  0.15767568E+04  0.23949861E-13
  0.16487131E+04  0.20644703E-13
  0.17239533E+04  0.17764597E-13
  0.18026270E+04  0.15269689E-13
  0.18848911E+04  0.13108839E-13
  0.19709094E+04  0.11247409E-13
  0.20608532E+04  0.96408503E-14
  0.21549016E+04  0.82486188E-14
  0.22532420E+04  0.70498460E-14
  0.23560703E+04  0.60174569E-14
  0.24635911E+04  0.51319449E-14
  0.25760188E+04  0.43735000E-14
  0.26935771E+04  0.37228029E-14
  0.28165003E+04  0.31660759E-14
  0.29450332E+04  0.26879230E-14
  0.30794318E+04  0.22796615E-14
  0.32199637E+04  0.19317574E-14
  0.33669090E+04  0.16360335E-14
  0.35205601E+04  0.13834145E-14
  0.36812233E+04  0.11681309E-14
  0.38492184E+04  0.98524474E-15
  0.40248800E+04  0.83047379E-15
  0.42085582E+04  0.69935375E-15
  0.44006186E+04  0.58857931E-15
  0.46014438E+04  0.49490572E-15
  0.48114338E+04  0.41554828E-15
  0.50310068E+04  0.34820598E-15
  0.52606002E+04  0.29171196E-15
  0.55006712E+04  0.24450541E-15
  0.57516981E+04  0.20469595E-15
  0.60141807E+04  0.17099629E-15
  0.62886419E+04  0.14252782E-15
  0.65756283E+04  0.11876683E-15
  0.68757115E+04  0.98995308E-16
  0.71894893E+04  0.82489499E-16
  0.75175865E+04  0.68655032E-16
  0.78606566E+04  0.57005391E-16
  0.82193830E+04  0.47288472E-16
  0.85944801E+04  0.39284523E-16
  0.89866950E+04  0.32598239E-16
  0.93968089E+04  0.26989173E-16
  0.98256386E+04  0.22308476E-16
  0.10274038E+05  0.18428443E-16
  0.10742901E+05  0.15228134E-16
  0.11233160E+05  0.12583218E-16
  0.11745793E+05  0.10354771E-16
  0.12281820E+05  0.85303568E-17
  0.12842310E+05  0.70364513E-17
  0.13428377E+05  0.57902609E-17
  0.14041190E+05  0.47499410E-17
  0.14681969E+05  0.39046017E-17
  0.15351991E+05  0.32038220E-17
  0.16052589E+05  0.26246575E-17
  0.16785160E+05  0.21526921E-17
  0.17551162E+05  0.17625811E-17
  0.18352121E+05  0.14390539E-17
  0.19189633E+05  0.11770075E-17
  0.20065365E+05  0.96013003E-18
  0.20981061E+05  0.78333487E-18
  0.21938546E+05  0.64038372E-18
  0.22939727E+05  0.51801656E-18
  0.23986596E+05  0.42128019E-18
  0.25081241E+05  0.34350381E-18
  0.26225840E+05  0.27768128E-18
  0.27422674E+05  0.22622542E-18
  0.28674126E+05  0.18307084E-18
  0.29982690E+05  0.14789304E-18
  0.31350970E+05  0.12026384E-18
  0.32781693E+05  0.96385020E-19
  0.34277707E+05  0.78355489E-19
  0.35841994E+05  0.62827616E-19
  0.37477667E+05  0.51279209E-19
  0.39187986E+05  0.41017421E-19
  0.40976356E+05  0.32997143E-19
  0.42846340E+05  0.26485482E-19
  0.44801661E+05  0.21156611E-19
  0.46846215E+05  0.17266853E-19
  0.48984074E+05  0.13628044E-19
  0.51219495E+05  0.11128827E-19
  0.53556932E+05  0.88083917E-20
  0.56001038E+05  0.71360565E-20
  0.58556683E+05  0.56225265E-20
  0.61228957E+05  0.45462293E-20
  0.64023182E+05  0.36131106E-20
  0.66944923E+05  0.29141784E-20
  0.70000000E+05  0.23035401E-20
